date,hour,zone,usage_kwh,capacity_kwh,usage_percent,essential_load_percent,solar_generation_kwh,battery_backup_kwh,grid_available
2026-01-27,0,Zone B,1676.69,7687,21.81,61,0.0,1140,True
2026-01-27,1,Zone B,1679.59,7687,21.85,61,0.0,1091,False
2026-01-27,2,Zone B,1969.73,7687,25.62,61,0.0,1727,True
2026-01-27,3,Zone B,1552.42,7687,20.2,61,0.0,1208,False
2026-01-27,4,Zone B,1980.82,7687,25.77,61,0.0,1166,False
2026-01-27,5,Zone B,1667.75,7687,21.7,61,0.0,1105,True
2026-01-27,6,Zone B,3866.0,7687,50.29,61,0.0,1511,True
2026-01-27,7,Zone B,3357.53,7687,43.68,61,300.38,1580,True
2026-01-27,8,Zone B,6655.76,7687,86.58,61,430.14,1050,False
2026-01-27,9,Zone B,5839.44,7687,75.97,61,425.67,1045,True
2026-01-27,10,Zone B,3976.21,7687,51.73,61,971.92,1016,True
2026-01-27,11,Zone B,4535.69,7687,59.0,61,776.39,1117,True
2026-01-27,12,Zone B,3641.22,7687,47.37,61,941.97,1687,False
2026-01-27,13,Zone B,3709.81,7687,48.26,61,966.32,1124,True
2026-01-27,14,Zone B,3476.98,7687,45.23,61,547.8,1392,True
2026-01-27,15,Zone B,3310.58,7687,43.07,61,469.99,1566,True
2026-01-27,16,Zone B,3706.8,7687,48.22,61,474.4,1087,False
2026-01-27,17,Zone B,4252.07,7687,55.32,61,216.84,1431,False
2026-01-27,18,Zone B,5950.52,7687,77.41,61,0.0,1887,False
2026-01-27,19,Zone B,5755.6,7687,74.87,61,0.0,1100,True
2026-01-27,20,Zone B,5313.57,7687,69.12,61,0.0,1017,True
2026-01-27,21,Zone B,4649.52,7687,60.49,61,0.0,1186,True
2026-01-27,22,Zone B,3340.4,7687,43.46,61,0.0,1966,True
2026-01-27,23,Zone B,3702.21,7687,48.16,61,0.0,1448,True
2026-01-28,0,Zone B,1797.18,7687,23.38,61,0.0,1047,True
2026-01-28,1,Zone B,1874.29,7687,24.38,61,0.0,1399,True
2026-01-28,2,Zone B,1609.44,7687,20.94,61,0.0,1926,True
2026-01-28,3,Zone B,2117.45,7687,27.55,61,0.0,1088,True
2026-01-28,4,Zone B,2082.23,7687,27.09,61,0.0,1965,True
2026-01-28,5,Zone B,2102.9,7687,27.36,61,0.0,1457,False
2026-01-28,6,Zone B,3171.62,7687,41.26,61,0.0,1938,False
2026-01-28,7,Zone B,3200.75,7687,41.64,61,137.01,1629,True
2026-01-28,8,Zone B,5766.68,7687,75.02,61,318.13,1429,False
2026-01-28,9,Zone B,5516.42,7687,71.76,61,540.61,1743,False
2026-01-28,10,Zone B,4451.29,7687,57.91,61,668.48,1470,True
2026-01-28,11,Zone B,4484.55,7687,58.34,61,860.27,1532,False
2026-01-28,12,Zone B,3060.56,7687,39.81,61,977.49,1656,True
2026-01-28,13,Zone B,3391.74,7687,44.12,61,503.68,1822,False
2026-01-28,14,Zone B,3236.75,7687,42.11,61,944.6,1583,True
2026-01-28,15,Zone B,3455.58,7687,44.95,61,647.92,1129,True
2026-01-28,16,Zone B,3528.42,7687,45.9,61,558.41,1782,True
2026-01-28,17,Zone B,4616.79,7687,60.06,61,223.98,1572,True
2026-01-28,18,Zone B,5636.93,7687,73.33,61,0.0,1875,True
2026-01-28,19,Zone B,6618.25,7687,86.1,61,0.0,1585,True
2026-01-28,20,Zone B,6861.62,7687,89.26,61,0.0,1802,True
2026-01-28,21,Zone B,4347.71,7687,56.56,61,0.0,1994,True
2026-01-28,22,Zone B,3291.04,7687,42.81,61,0.0,1723,True
2026-01-28,23,Zone B,3335.88,7687,43.4,61,0.0,1303,True
2026-01-29,0,Zone B,1982.94,7687,25.8,61,0.0,1098,False
2026-01-29,1,Zone B,2046.98,7687,26.63,61,0.0,1564,True
2026-01-29,2,Zone B,1708.07,7687,22.22,61,0.0,1606,True
2026-01-29,3,Zone B,2164.52,7687,28.16,61,0.0,1181,True
2026-01-29,4,Zone B,1656.7,7687,21.55,61,0.0,1342,False
2026-01-29,5,Zone B,1907.71,7687,24.82,61,0.0,1830,True
2026-01-29,6,Zone B,3451.54,7687,44.9,61,0.0,1107,False
2026-01-29,7,Zone B,3154.38,7687,41.04,61,217.48,1855,True
2026-01-29,8,Zone B,5817.89,7687,75.68,61,294.25,1865,False
2026-01-29,9,Zone B,5582.71,7687,72.63,61,535.29,1850,True
2026-01-29,10,Zone B,4380.06,7687,56.98,61,878.17,1064,True
2026-01-29,11,Zone B,4324.7,7687,56.26,61,714.32,1281,True
2026-01-29,12,Zone B,3208.98,7687,41.75,61,595.21,1867,True
2026-01-29,13,Zone B,3700.13,7687,48.13,61,1104.71,1625,True
2026-01-29,14,Zone B,3761.19,7687,48.93,61,602.75,1059,True
2026-01-29,15,Zone B,3374.24,7687,43.9,61,805.18,1529,True
2026-01-29,16,Zone B,3009.8,7687,39.15,61,408.42,1092,True
2026-01-29,17,Zone B,4606.11,7687,59.92,61,300.0,1555,True
2026-01-29,18,Zone B,4970.69,7687,64.66,61,0.0,1965,False
2026-01-29,19,Zone B,6292.99,7687,81.87,61,0.0,1060,True
2026-01-29,20,Zone B,5290.46,7687,68.82,61,0.0,1001,False
2026-01-29,21,Zone B,4192.18,7687,54.54,61,0.0,1826,True
2026-01-29,22,Zone B,3748.89,7687,48.77,61,0.0,1322,True
2026-01-29,23,Zone B,3361.91,7687,43.74,61,0.0,1044,True
2026-01-30,0,Zone B,1702.82,7687,22.15,61,0.0,1812,True
2026-01-30,1,Zone B,1532.03,7687,19.93,61,0.0,1204,True
2026-01-30,2,Zone B,1441.69,7687,18.75,61,0.0,1440,False
2026-01-30,3,Zone B,1631.4,7687,21.22,61,0.0,1979,True
2026-01-30,4,Zone B,1705.56,7687,22.19,61,0.0,1669,True
2026-01-30,5,Zone B,2147.82,7687,27.94,61,0.0,1319,False
2026-01-30,6,Zone B,3560.65,7687,46.32,61,0.0,1661,True
2026-01-30,7,Zone B,3562.7,7687,46.35,61,204.27,1568,False
2026-01-30,8,Zone B,5699.89,7687,74.15,61,370.61,1609,True
2026-01-30,9,Zone B,5584.96,7687,72.65,61,410.76,1856,True
2026-01-30,10,Zone B,4926.62,7687,64.09,61,745.02,1144,True
2026-01-30,11,Zone B,4145.4,7687,53.93,61,847.01,1218,True
2026-01-30,12,Zone B,2940.17,7687,38.25,61,607.61,1793,False
2026-01-30,13,Zone B,3422.59,7687,44.52,61,945.86,1070,True
2026-01-30,14,Zone B,3521.35,7687,45.81,61,967.48,1809,True
2026-01-30,15,Zone B,3296.35,7687,42.88,61,789.78,1247,True
2026-01-30,16,Zone B,3483.84,7687,45.32,61,435.48,1415,True
2026-01-30,17,Zone B,4769.95,7687,62.05,61,264.44,1458,True
2026-01-30,18,Zone B,5888.6,7687,76.6,61,0.0,1257,True
2026-01-30,19,Zone B,6568.89,7687,85.45,61,0.0,1560,True
2026-01-30,20,Zone B,6500.53,7687,84.57,61,0.0,1233,True
2026-01-30,21,Zone B,4899.75,7687,63.74,61,0.0,1645,True
2026-01-30,22,Zone B,3146.55,7687,40.93,61,0.0,1048,True
2026-01-30,23,Zone B,3193.99,7687,41.55,61,0.0,1454,True
2026-01-31,0,Zone B,1982.82,7687,25.79,61,0.0,1459,False
2026-01-31,1,Zone B,1657.98,7687,21.57,61,0.0,1983,True
2026-01-31,2,Zone B,1610.49,7687,20.95,61,0.0,1746,True
2026-01-31,3,Zone B,1930.05,7687,25.11,61,0.0,1341,True
2026-01-31,4,Zone B,1560.36,7687,20.3,61,0.0,1716,True
2026-01-31,5,Zone B,2056.99,7687,26.76,61,0.0,1614,True
2026-01-31,6,Zone B,3478.08,7687,45.25,61,0.0,1102,True
2026-01-31,7,Zone B,3697.48,7687,48.1,61,146.58,1703,True
2026-01-31,8,Zone B,5562.8,7687,72.37,61,496.46,1455,True
2026-01-31,9,Zone B,5373.76,7687,69.91,61,436.8,1024,True
2026-01-31,10,Zone B,4547.41,7687,59.16,61,574.75,1837,True
2026-01-31,11,Zone B,4401.72,7687,57.26,61,602.73,1000,True
2026-01-31,12,Zone B,3348.26,7687,43.56,61,1130.78,1803,False
2026-01-31,13,Zone B,3377.96,7687,43.94,61,490.11,1880,True
2026-01-31,14,Zone B,3597.23,7687,46.8,61,463.79,1327,True
2026-01-31,15,Zone B,3330.52,7687,43.33,61,814.13,1928,True
2026-01-31,16,Zone B,3737.18,7687,48.62,61,490.24,1265,True
2026-01-31,17,Zone B,4598.55,7687,59.82,61,135.21,1289,True
2026-01-31,18,Zone B,6598.51,7687,85.84,61,0.0,1721,True
2026-01-31,19,Zone B,6415.21,7687,83.46,61,0.0,1563,True
2026-01-31,20,Zone B,6703.15,7687,87.2,61,0.0,1604,True
2026-01-31,21,Zone B,4740.87,7687,61.67,61,0.0,1682,True
2026-01-31,22,Zone B,3144.43,7687,40.91,61,0.0,1294,False
2026-01-31,23,Zone B,3063.01,7687,39.85,61,0.0,1738,True
2026-02-01,0,Zone B,1697.48,7687,22.08,61,0.0,1121,True
2026-02-01,1,Zone B,1624.47,7687,21.13,61,0.0,1032,True
2026-02-01,2,Zone B,1800.62,7687,23.42,61,0.0,1715,True
2026-02-01,3,Zone B,1536.27,7687,19.99,61,0.0,1641,False
2026-02-01,4,Zone B,2254.4,7687,29.33,61,0.0,1669,True
2026-02-01,5,Zone B,2159.34,7687,28.09,61,0.0,1178,False
2026-02-01,6,Zone B,3314.12,7687,43.11,61,0.0,1382,False
2026-02-01,7,Zone B,3070.17,7687,39.94,61,199.69,1034,True
2026-02-01,8,Zone B,5783.41,7687,75.24,61,579.2,1013,True
2026-02-01,9,Zone B,5735.2,7687,74.61,61,805.96,1844,False
2026-02-01,10,Zone B,4138.31,7687,53.84,61,867.75,1488,True
2026-02-01,11,Zone B,4188.46,7687,54.49,61,646.34,1490,False
2026-02-01,12,Zone B,3218.87,7687,41.87,61,1001.66,1979,True
2026-02-01,13,Zone B,3478.98,7687,45.26,61,678.35,1594,True
2026-02-01,14,Zone B,3429.92,7687,44.62,61,671.03,1469,True
2026-02-01,15,Zone B,3648.43,7687,47.46,61,518.96,1008,True
2026-02-01,16,Zone B,3036.18,7687,39.5,61,253.87,1505,True
2026-02-01,17,Zone B,4715.84,7687,61.35,61,152.96,1400,True
2026-02-01,18,Zone B,5587.87,7687,72.69,61,0.0,1596,True
2026-02-01,19,Zone B,6216.09,7687,80.87,61,0.0,1586,True
2026-02-01,20,Zone B,5357.73,7687,69.7,61,0.0,1338,True
2026-02-01,21,Zone B,4225.09,7687,54.96,61,0.0,1032,False
2026-02-01,22,Zone B,3111.77,7687,40.48,61,0.0,1431,True
2026-02-01,23,Zone B,3068.34,7687,39.92,61,0.0,1782,False
2026-02-02,0,Zone B,1877.55,7687,24.43,61,0.0,1259,True
2026-02-02,1,Zone B,1550.0,7687,20.16,61,0.0,1119,True
2026-02-02,2,Zone B,1756.68,7687,22.85,61,0.0,1813,True
2026-02-02,3,Zone B,1842.98,7687,23.98,61,0.0,1917,True
2026-02-02,4,Zone B,2284.47,7687,29.72,61,0.0,1467,True
2026-02-02,5,Zone B,2142.12,7687,27.87,61,0.0,1569,False
2026-02-02,6,Zone B,3416.12,7687,44.44,61,0.0,1089,True
2026-02-02,7,Zone B,3435.58,7687,44.69,61,206.14,1171,True
2026-02-02,8,Zone B,5494.02,7687,71.47,61,334.09,1687,True
2026-02-02,9,Zone B,6613.69,7687,86.04,61,423.58,1378,True
2026-02-02,10,Zone B,4272.93,7687,55.59,61,713.05,1474,True
2026-02-02,11,Zone B,4418.78,7687,57.48,61,1096.45,1117,True
2026-02-02,12,Zone B,3679.27,7687,47.86,61,657.95,1769,False
2026-02-02,13,Zone B,2876.23,7687,37.42,61,956.55,1172,True
2026-02-02,14,Zone B,3480.64,7687,45.28,61,833.27,1069,True
2026-02-02,15,Zone B,3644.9,7687,47.42,61,415.17,1586,True
2026-02-02,16,Zone B,3564.82,7687,46.37,61,447.94,1444,True
2026-02-02,17,Zone B,4649.6,7687,60.49,61,167.72,1380,True
2026-02-02,18,Zone B,5751.28,7687,74.82,61,0.0,1320,False
2026-02-02,19,Zone B,6417.77,7687,83.49,61,0.0,1481,True
2026-02-02,20,Zone B,5977.47,7687,77.76,61,0.0,1569,False
2026-02-02,21,Zone B,3923.7,7687,51.04,61,0.0,1791,True
2026-02-02,22,Zone B,3635.88,7687,47.3,61,0.0,1783,False
2026-02-02,23,Zone B,3444.03,7687,44.8,61,0.0,1384,False
2026-02-03,0,Zone B,2182.33,7687,28.39,61,0.0,1595,True
2026-02-03,1,Zone B,2213.56,7687,28.8,61,0.0,1282,True
2026-02-03,2,Zone B,2152.95,7687,28.01,61,0.0,1054,True
2026-02-03,3,Zone B,2139.29,7687,27.83,61,0.0,1739,True
2026-02-03,4,Zone B,1530.95,7687,19.92,61,0.0,1564,True
2026-02-03,5,Zone B,1944.85,7687,25.3,61,0.0,1640,True
2026-02-03,6,Zone B,3200.75,7687,41.64,61,0.0,1090,True
2026-02-03,7,Zone B,3325.08,7687,43.26,61,248.05,1748,True
2026-02-03,8,Zone B,6793.42,7687,88.38,61,511.72,1067,True
2026-02-03,9,Zone B,6933.09,7687,90.19,61,639.29,1727,True
2026-02-03,10,Zone B,4674.57,7687,60.81,61,879.02,1752,True
2026-02-03,11,Zone B,4225.93,7687,54.98,61,1144.69,1283,True
2026-02-03,12,Zone B,3010.99,7687,39.17,61,1001.86,1509,True
2026-02-03,13,Zone B,3460.22,7687,45.01,61,1075.14,1249,True
2026-02-03,14,Zone B,3335.62,7687,43.39,61,903.95,1133,False
2026-02-03,15,Zone B,2983.4,7687,38.81,61,376.83,1259,True
2026-02-03,16,Zone B,3166.67,7687,41.2,61,538.71,1352,False
2026-02-03,17,Zone B,4385.89,7687,57.06,61,212.19,1364,True
2026-02-03,18,Zone B,6261.73,7687,81.46,61,0.0,1135,True
2026-02-03,19,Zone B,6294.47,7687,81.88,61,0.0,1612,True
2026-02-03,20,Zone B,6025.61,7687,78.39,61,0.0,1702,True
2026-02-03,21,Zone B,4369.62,7687,56.84,61,0.0,1622,True
2026-02-03,22,Zone B,3478.93,7687,45.26,61,0.0,1767,False
2026-02-03,23,Zone B,3264.48,7687,42.47,61,0.0,1029,True
2026-02-04,0,Zone B,1743.24,7687,22.68,61,0.0,1554,True
2026-02-04,1,Zone B,1514.27,7687,19.7,61,0.0,1166,True
2026-02-04,2,Zone B,1959.86,7687,25.5,61,0.0,1207,True
2026-02-04,3,Zone B,1705.93,7687,22.19,61,0.0,1057,True
2026-02-04,4,Zone B,1851.34,7687,24.08,61,0.0,1992,True
2026-02-04,5,Zone B,2191.28,7687,28.51,61,0.0,1471,True
2026-02-04,6,Zone B,3313.02,7687,43.1,61,0.0,1086,False
2026-02-04,7,Zone B,3307.96,7687,43.03,61,194.93,1310,False
2026-02-04,8,Zone B,5759.88,7687,74.93,61,339.16,1671,True
2026-02-04,9,Zone B,5800.51,7687,75.46,61,838.48,1701,True
2026-02-04,10,Zone B,4382.67,7687,57.01,61,569.24,1426,True
2026-02-04,11,Zone B,4141.92,7687,53.88,61,737.82,1464,True
2026-02-04,12,Zone B,2958.64,7687,38.49,61,594.28,1903,True
2026-02-04,13,Zone B,3171.53,7687,41.26,61,655.87,1804,True
2026-02-04,14,Zone B,3602.18,7687,46.86,61,880.91,1963,False
2026-02-04,15,Zone B,3398.09,7687,44.21,61,428.45,1695,False
2026-02-04,16,Zone B,3642.92,7687,47.39,61,584.24,1546,True
2026-02-04,17,Zone B,4823.79,7687,62.75,61,253.92,1100,False
2026-02-04,18,Zone B,6334.28,7687,82.4,61,0.0,1318,True
2026-02-04,19,Zone B,6205.86,7687,80.73,61,0.0,1389,True
2026-02-04,20,Zone B,5546.86,7687,72.16,61,0.0,1824,True
2026-02-04,21,Zone B,4837.24,7687,62.93,61,0.0,1985,True
2026-02-04,22,Zone B,3839.7,7687,49.95,61,0.0,1191,True
2026-02-04,23,Zone B,3411.24,7687,44.38,61,0.0,1241,True
2026-02-05,0,Zone B,1738.68,7687,22.62,61,0.0,1972,True
2026-02-05,1,Zone B,2027.48,7687,26.38,61,0.0,1080,True
2026-02-05,2,Zone B,2116.74,7687,27.54,61,0.0,1415,True
2026-02-05,3,Zone B,1797.51,7687,23.38,61,0.0,1378,True
2026-02-05,4,Zone B,2036.2,7687,26.49,61,0.0,1706,False
2026-02-05,5,Zone B,1982.16,7687,25.79,61,0.0,1815,True
2026-02-05,6,Zone B,3330.6,7687,43.33,61,0.0,1274,True
2026-02-05,7,Zone B,3614.58,7687,47.02,61,172.88,1379,False
2026-02-05,8,Zone B,6097.09,7687,79.32,61,387.56,1953,False
2026-02-05,9,Zone B,6263.8,7687,81.49,61,752.95,1441,True
2026-02-05,10,Zone B,4569.5,7687,59.44,61,540.36,1292,True
2026-02-05,11,Zone B,4172.81,7687,54.28,61,488.32,1340,False
2026-02-05,12,Zone B,3572.99,7687,46.48,61,561.28,1349,True
2026-02-05,13,Zone B,3561.31,7687,46.33,61,701.42,1962,True
2026-02-05,14,Zone B,3355.71,7687,43.65,61,944.81,1186,True
2026-02-05,15,Zone B,3502.73,7687,45.57,61,577.88,1282,True
2026-02-05,16,Zone B,3228.54,7687,42.0,61,455.98,1121,True
2026-02-05,17,Zone B,4051.15,7687,52.7,61,276.82,1053,True
2026-02-05,18,Zone B,6202.66,7687,80.69,61,0.0,1918,True
2026-02-05,19,Zone B,6789.86,7687,88.33,61,0.0,1308,True
2026-02-05,20,Zone B,6314.01,7687,82.14,61,0.0,1829,True
2026-02-05,21,Zone B,4372.5,7687,56.88,61,0.0,1673,True
2026-02-05,22,Zone B,3275.85,7687,42.62,61,0.0,1697,True
2026-02-05,23,Zone B,3029.71,7687,39.41,61,0.0,1748,True
2026-02-06,0,Zone B,1855.0,7687,24.13,61,0.0,1364,True
2026-02-06,1,Zone B,1527.01,7687,19.86,61,0.0,1377,False
2026-02-06,2,Zone B,1888.4,7687,24.57,61,0.0,1570,True
2026-02-06,3,Zone B,1667.92,7687,21.7,61,0.0,1835,True
2026-02-06,4,Zone B,1963.97,7687,25.55,61,0.0,1910,False
2026-02-06,5,Zone B,2023.15,7687,26.32,61,0.0,1864,True
2026-02-06,6,Zone B,2999.19,7687,39.02,61,0.0,1167,True
2026-02-06,7,Zone B,3445.44,7687,44.82,61,191.27,1759,True
2026-02-06,8,Zone B,5486.34,7687,71.37,61,408.54,1591,True
2026-02-06,9,Zone B,5678.47,7687,73.87,61,446.76,1479,True
2026-02-06,10,Zone B,4329.01,7687,56.32,61,824.45,1047,True
2026-02-06,11,Zone B,4826.42,7687,62.79,61,1113.42,1064,True
2026-02-06,12,Zone B,3602.95,7687,46.87,61,954.35,1674,True
2026-02-06,13,Zone B,3116.8,7687,40.55,61,810.11,1698,True
2026-02-06,14,Zone B,3352.35,7687,43.61,61,545.96,1474,True
2026-02-06,15,Zone B,2908.3,7687,37.83,61,502.6,1990,False
2026-02-06,16,Zone B,3346.06,7687,43.53,61,571.47,1781,True
2026-02-06,17,Zone B,4524.54,7687,58.86,61,145.14,1168,True
2026-02-06,18,Zone B,5315.65,7687,69.15,61,0.0,1359,True
2026-02-06,19,Zone B,5889.77,7687,76.62,61,0.0,1928,True
2026-02-06,20,Zone B,5887.04,7687,76.58,61,0.0,1743,True
2026-02-06,21,Zone B,4583.86,7687,59.63,61,0.0,1736,True
2026-02-06,22,Zone B,3625.7,7687,47.17,61,0.0,1914,True
2026-02-06,23,Zone B,3510.05,7687,45.66,61,0.0,1154,True
2026-02-07,0,Zone B,1669.22,7687,21.71,61,0.0,1915,False
2026-02-07,1,Zone B,1866.28,7687,24.28,61,0.0,1294,True
2026-02-07,2,Zone B,2154.39,7687,28.03,61,0.0,1848,True
2026-02-07,3,Zone B,2004.77,7687,26.08,61,0.0,1232,True
2026-02-07,4,Zone B,1799.58,7687,23.41,61,0.0,1995,True
2026-02-07,5,Zone B,1755.2,7687,22.83,61,0.0,1050,False
2026-02-07,6,Zone B,3519.74,7687,45.79,61,0.0,1621,True
2026-02-07,7,Zone B,3413.31,7687,44.4,61,221.02,1162,True
2026-02-07,8,Zone B,5521.0,7687,71.82,61,421.99,1159,True
2026-02-07,9,Zone B,5412.12,7687,70.41,61,824.84,1566,True
2026-02-07,10,Zone B,4764.78,7687,61.98,61,772.63,1984,True
2026-02-07,11,Zone B,4811.93,7687,62.6,61,816.3,1812,True
2026-02-07,12,Zone B,3743.57,7687,48.7,61,873.89,1264,True
2026-02-07,13,Zone B,3260.25,7687,42.41,61,992.61,1134,True
2026-02-07,14,Zone B,3266.05,7687,42.49,61,564.37,1707,True
2026-02-07,15,Zone B,2965.03,7687,38.57,61,706.01,1017,True
2026-02-07,16,Zone B,3449.73,7687,44.88,61,599.0,1354,False
2026-02-07,17,Zone B,4981.59,7687,64.81,61,231.97,1734,True
2026-02-07,18,Zone B,5701.62,7687,74.17,61,0.0,1386,True
2026-02-07,19,Zone B,6479.32,7687,84.29,61,0.0,1345,True
2026-02-07,20,Zone B,5479.1,7687,71.28,61,0.0,1398,True
2026-02-07,21,Zone B,4756.39,7687,61.88,61,0.0,1739,True
2026-02-07,22,Zone B,3512.54,7687,45.69,61,0.0,1875,True
2026-02-07,23,Zone B,3281.19,7687,42.68,61,0.0,1700,True
2026-02-08,0,Zone B,1741.61,7687,22.66,61,0.0,1006,True
2026-02-08,1,Zone B,1924.16,7687,25.03,61,0.0,1572,True
2026-02-08,2,Zone B,2085.65,7687,27.13,61,0.0,1331,True
2026-02-08,3,Zone B,1515.91,7687,19.72,61,0.0,1225,True
2026-02-08,4,Zone B,1637.27,7687,21.3,61,0.0,1520,True
2026-02-08,5,Zone B,1920.55,7687,24.98,61,0.0,1848,True
2026-02-08,6,Zone B,3411.43,7687,44.38,61,0.0,1283,True
2026-02-08,7,Zone B,2942.94,7687,38.28,61,232.44,1818,True
2026-02-08,8,Zone B,6680.31,7687,86.9,61,378.9,1438,True
2026-02-08,9,Zone B,5328.79,7687,69.32,61,808.09,1350,True
2026-02-08,10,Zone B,4180.63,7687,54.39,61,998.82,1093,False
2026-02-08,11,Zone B,4652.29,7687,60.52,61,625.98,1328,True
2026-02-08,12,Zone B,3321.49,7687,43.21,61,629.4,1488,True
2026-02-08,13,Zone B,3393.32,7687,44.14,61,597.05,1999,True
2026-02-08,14,Zone B,3309.69,7687,43.06,61,958.53,1508,True
2026-02-08,15,Zone B,3114.28,7687,40.51,61,427.64,1075,True
2026-02-08,16,Zone B,3472.87,7687,45.18,61,400.5,1969,False
2026-02-08,17,Zone B,4388.51,7687,57.09,61,246.68,1415,True
2026-02-08,18,Zone B,6040.39,7687,78.58,61,0.0,1168,True
2026-02-08,19,Zone B,5904.46,7687,76.81,61,0.0,1081,False
2026-02-08,20,Zone B,6437.77,7687,83.75,61,0.0,1448,True
2026-02-08,21,Zone B,4359.81,7687,56.72,61,0.0,1982,True
2026-02-08,22,Zone B,3640.71,7687,47.36,61,0.0,1547,False
2026-02-08,23,Zone B,3330.91,7687,43.33,61,0.0,1360,True
2026-02-09,0,Zone B,2196.7,7687,28.58,61,0.0,1963,False
2026-02-09,1,Zone B,2191.59,7687,28.51,61,0.0,1316,True
2026-02-09,2,Zone B,1503.43,7687,19.56,61,0.0,1788,True
2026-02-09,3,Zone B,1671.88,7687,21.75,61,0.0,1976,False
2026-02-09,4,Zone B,2036.59,7687,26.49,61,0.0,1652,True
2026-02-09,5,Zone B,1555.96,7687,20.24,61,0.0,1046,True
2026-02-09,6,Zone B,2922.16,7687,38.01,61,0.0,1793,True
2026-02-09,7,Zone B,3283.83,7687,42.72,61,309.35,1576,True
2026-02-09,8,Zone B,6234.35,7687,81.1,61,252.41,1051,True
2026-02-09,9,Zone B,5647.47,7687,73.47,61,583.35,1313,True
2026-02-09,10,Zone B,4596.75,7687,59.8,61,733.95,1304,False
2026-02-09,11,Zone B,4385.36,7687,57.05,61,692.24,1963,True
2026-02-09,12,Zone B,3177.24,7687,41.33,61,1123.37,1436,True
2026-02-09,13,Zone B,3100.96,7687,40.34,61,498.55,1250,True
2026-02-09,14,Zone B,3107.89,7687,40.43,61,553.76,1602,True
2026-02-09,15,Zone B,3710.49,7687,48.27,61,658.68,1985,True
2026-02-09,16,Zone B,3162.68,7687,41.14,61,472.25,1665,True
2026-02-09,17,Zone B,4259.13,7687,55.41,61,169.76,1210,True
2026-02-09,18,Zone B,6274.74,7687,81.63,61,0.0,1183,True
2026-02-09,19,Zone B,5512.23,7687,71.71,61,0.0,1164,True
2026-02-09,20,Zone B,5629.54,7687,73.23,61,0.0,1306,True
2026-02-09,21,Zone B,4977.05,7687,64.75,61,0.0,1628,True
2026-02-09,22,Zone B,3686.87,7687,47.96,61,0.0,1573,False
2026-02-09,23,Zone B,3569.15,7687,46.43,61,0.0,1357,True
2026-02-10,0,Zone B,1777.04,7687,23.12,61,0.0,1305,True
2026-02-10,1,Zone B,2116.96,7687,27.54,61,0.0,1964,True
2026-02-10,2,Zone B,1995.11,7687,25.95,61,0.0,1263,True
2026-02-10,3,Zone B,2028.39,7687,26.39,61,0.0,1124,True
2026-02-10,4,Zone B,1923.62,7687,25.02,61,0.0,1250,False
2026-02-10,5,Zone B,1695.84,7687,22.06,61,0.0,1878,True
2026-02-10,6,Zone B,3152.8,7687,41.01,61,0.0,1902,True
2026-02-10,7,Zone B,3528.55,7687,45.9,61,224.67,1692,False
2026-02-10,8,Zone B,5291.04,7687,68.83,61,457.66,1512,True
2026-02-10,9,Zone B,5497.03,7687,71.51,61,711.69,1223,False
2026-02-10,10,Zone B,4586.4,7687,59.66,61,900.13,1534,False
2026-02-10,11,Zone B,4602.83,7687,59.88,61,651.44,1106,True
2026-02-10,12,Zone B,3799.68,7687,49.43,61,811.88,1062,True
2026-02-10,13,Zone B,3042.84,7687,39.58,61,512.28,1334,True
2026-02-10,14,Zone B,3637.08,7687,47.31,61,549.84,1645,True
2026-02-10,15,Zone B,3229.71,7687,42.02,61,643.41,1879,True
2026-02-10,16,Zone B,2845.09,7687,37.01,61,355.62,1580,True
2026-02-10,17,Zone B,4648.32,7687,60.47,61,141.02,1740,False
2026-02-10,18,Zone B,5272.37,7687,68.59,61,0.0,1918,True
2026-02-10,19,Zone B,5494.05,7687,71.47,61,0.0,1208,True
2026-02-10,20,Zone B,5620.47,7687,73.12,61,0.0,1364,False
2026-02-10,21,Zone B,4549.52,7687,59.18,61,0.0,1338,False
2026-02-10,22,Zone B,3271.06,7687,42.55,61,0.0,1482,True
2026-02-10,23,Zone B,3351.99,7687,43.61,61,0.0,1825,True
2026-02-11,0,Zone B,2189.43,7687,28.48,61,0.0,1967,True
2026-02-11,1,Zone B,1652.1,7687,21.49,61,0.0,1305,True
2026-02-11,2,Zone B,1645.28,7687,21.4,61,0.0,1397,True
2026-02-11,3,Zone B,1501.9,7687,19.54,61,0.0,1555,False
2026-02-11,4,Zone B,1824.54,7687,23.74,61,0.0,1303,True
2026-02-11,5,Zone B,1608.12,7687,20.92,61,0.0,1955,True
2026-02-11,6,Zone B,2913.69,7687,37.9,61,0.0,1299,True
2026-02-11,7,Zone B,3068.14,7687,39.91,61,148.94,1308,True
2026-02-11,8,Zone B,6302.15,7687,81.98,61,395.49,1759,True
2026-02-11,9,Zone B,6370.63,7687,82.88,61,367.42,1565,True
2026-02-11,10,Zone B,4784.96,7687,62.25,61,778.0,1287,True
2026-02-11,11,Zone B,4846.48,7687,63.05,61,586.41,1824,True
2026-02-11,12,Zone B,3605.77,7687,46.91,61,806.71,1292,True
2026-02-11,13,Zone B,3206.03,7687,41.71,61,508.35,1212,True
2026-02-11,14,Zone B,2925.62,7687,38.06,61,914.31,1854,True
2026-02-11,15,Zone B,3542.51,7687,46.08,61,756.99,1624,True
