date,zone,bin_id,bin_type,fill_percent,weight_kg,is_festival,last_collected,gps_lat,gps_lon
2026-01-03,Zone B,Zone B_Plastic_2,Plastic,52.14,48.25,False,2026-01-01,13.094784,77.572518
2026-01-03,Zone B,Zone B_Mixed_2,Mixed,39.11,48.4,False,2025-12-31,12.996444,77.509148
2026-01-03,Zone B,Zone B_E-Waste_2,E-Waste,24.64,31.58,False,2025-12-30,13.045226,77.659676
2026-01-04,Zone B,Zone B_Organic_1,Organic,51.98,73.02,False,2026-01-02,12.94106,77.690136
2026-01-04,Zone B,Zone B_Plastic_3,Plastic,61.82,54.25,False,2026-01-03,12.990495,77.535341
2026-01-04,Zone B,Zone B_Mixed_2,Mixed,59.89,70.33,False,2026-01-03,12.984565,77.665751
2026-01-04,Zone B,Zone B_E-Waste_2,E-Waste,33.55,28.12,False,2025-12-31,13.035574,77.520452
2026-01-05,Zone B,Zone B_Organic_1,Organic,53.81,65.05,False,2026-01-03,13.061627,77.637615
2026-01-05,Zone B,Zone B_Plastic_3,Plastic,65.13,69.93,False,2025-12-31,13.069473,77.697793
2026-01-05,Zone B,Zone B_Mixed_3,Mixed,36.17,33.4,False,2026-01-04,12.968448,77.581001
2026-01-05,Zone B,Zone B_E-Waste_1,E-Waste,11.82,11.25,False,2026-01-05,13.048598,77.671939
2026-01-06,Zone B,Zone B_Organic_1,Organic,54.31,74.76,False,2026-01-06,13.058425,77.669981
2026-01-06,Zone B,Zone B_Plastic_3,Plastic,36.74,30.6,False,2026-01-01,12.979643,77.548192
2026-01-06,Zone B,Zone B_Mixed_1,Mixed,44.06,46.71,False,2026-01-04,13.023811,77.677
2026-01-06,Zone B,Zone B_E-Waste_3,E-Waste,13.17,11.67,False,2026-01-03,13.079802,77.650655
2026-01-07,Zone B,Zone B_Organic_2,Organic,46.07,55.32,False,2026-01-05,13.008338,77.579314
2026-01-07,Zone B,Zone B_Plastic_3,Plastic,37.71,52.77,False,2026-01-07,12.926551,77.571949
2026-01-07,Zone B,Zone B_Mixed_2,Mixed,55.54,51.74,False,2026-01-06,13.061877,77.623766
2026-01-07,Zone B,Zone B_E-Waste_1,E-Waste,19.79,19.65,False,2026-01-07,13.061014,77.698834
2026-01-08,Zone B,Zone B_Organic_2,Organic,64.58,52.49,False,2026-01-05,13.01183,77.68629
2026-01-08,Zone B,Zone B_Plastic_1,Plastic,62.89,90.2,False,2026-01-04,12.999604,77.51938
2026-01-08,Zone B,Zone B_Mixed_3,Mixed,71.59,89.14,False,2026-01-06,13.078407,77.650934
2026-01-08,Zone B,Zone B_E-Waste_1,E-Waste,29.19,32.28,False,2026-01-06,13.007983,77.603055
2026-01-09,Zone B,Zone B_Organic_1,Organic,74.07,98.41,False,2026-01-05,12.946288,77.505464
2026-01-09,Zone B,Zone B_Plastic_1,Plastic,41.07,34.63,False,2026-01-04,13.062386,77.667308
2026-01-09,Zone B,Zone B_Mixed_3,Mixed,51.56,66.84,False,2026-01-05,13.039263,77.690346
2026-01-09,Zone B,Zone B_E-Waste_2,E-Waste,36.63,39.14,False,2026-01-05,13.072441,77.636648
2026-01-10,Zone B,Zone B_Organic_3,Organic,71.87,71.82,False,2026-01-07,13.076716,77.695505
2026-01-10,Zone B,Zone B_Plastic_3,Plastic,63.21,64.5,False,2026-01-06,13.064287,77.511537
2026-01-10,Zone B,Zone B_Mixed_2,Mixed,35.59,40.64,False,2026-01-06,13.01539,77.531961
2026-01-10,Zone B,Zone B_E-Waste_2,E-Waste,22.76,24.08,False,2026-01-09,12.900877,77.68881
2026-01-11,Zone B,Zone B_Organic_1,Organic,100.0,88.28,True,2026-01-07,13.009084,77.69018
2026-01-11,Zone B,Zone B_Plastic_2,Plastic,100.0,113.75,True,2026-01-07,13.001589,77.500048
2026-01-11,Zone B,Zone B_Mixed_2,Mixed,100.0,101.52,True,2026-01-08,12.931983,77.532922
2026-01-11,Zone B,Zone B_E-Waste_2,E-Waste,81.16,90.18,True,2026-01-09,12.962947,77.536757
2026-01-12,Zone B,Zone B_Organic_1,Organic,78.48,82.6,False,2026-01-10,13.068442,77.679673
2026-01-12,Zone B,Zone B_Plastic_1,Plastic,37.54,34.16,False,2026-01-09,12.916124,77.660195
2026-01-12,Zone B,Zone B_Mixed_3,Mixed,55.41,70.41,False,2026-01-10,12.902692,77.572289
2026-01-12,Zone B,Zone B_E-Waste_1,E-Waste,39.5,48.81,False,2026-01-07,12.924073,77.60612
2026-01-13,Zone B,Zone B_Organic_3,Organic,40.98,54.26,False,2026-01-11,12.920366,77.504413
2026-01-13,Zone B,Zone B_Plastic_3,Plastic,67.45,54.12,False,2026-01-11,13.02639,77.508343
2026-01-13,Zone B,Zone B_Mixed_2,Mixed,64.4,68.36,False,2026-01-11,12.985564,77.620741
2026-01-13,Zone B,Zone B_E-Waste_1,E-Waste,16.49,22.1,False,2026-01-10,12.981433,77.624993
2026-01-14,Zone B,Zone B_Organic_2,Organic,62.47,89.04,False,2026-01-10,12.953046,77.545225
2026-01-14,Zone B,Zone B_Plastic_2,Plastic,63.49,59.82,False,2026-01-10,13.087135,77.634877
2026-01-14,Zone B,Zone B_Mixed_1,Mixed,69.03,84.35,False,2026-01-11,13.095752,77.573394
2026-01-14,Zone B,Zone B_E-Waste_1,E-Waste,22.34,18.58,False,2026-01-14,12.929742,77.665888
2026-01-15,Zone B,Zone B_Organic_1,Organic,59.09,72.49,False,2026-01-13,13.02313,77.527381
2026-01-15,Zone B,Zone B_Plastic_2,Plastic,51.41,70.42,False,2026-01-11,12.944366,77.586051
2026-01-15,Zone B,Zone B_Mixed_3,Mixed,46.49,43.36,False,2026-01-13,12.941512,77.585504
2026-01-15,Zone B,Zone B_E-Waste_3,E-Waste,30.8,26.45,False,2026-01-13,13.080226,77.693746
2026-01-16,Zone B,Zone B_Organic_3,Organic,79.0,78.68,False,2026-01-13,13.010385,77.523468
2026-01-16,Zone B,Zone B_Plastic_1,Plastic,60.17,72.71,False,2026-01-16,13.083229,77.576295
2026-01-16,Zone B,Zone B_Mixed_1,Mixed,66.59,96.58,False,2026-01-16,13.006822,77.623474
2026-01-16,Zone B,Zone B_E-Waste_3,E-Waste,24.37,26.5,False,2026-01-15,12.947971,77.634758
2026-01-17,Zone B,Zone B_Organic_2,Organic,78.51,108.14,True,2026-01-16,13.062587,77.6383
2026-01-17,Zone B,Zone B_Plastic_3,Plastic,93.85,90.8,True,2026-01-12,13.013999,77.500813
2026-01-17,Zone B,Zone B_Mixed_1,Mixed,81.49,100.02,True,2026-01-12,13.031793,77.599132
2026-01-17,Zone B,Zone B_E-Waste_2,E-Waste,17.28,23.24,True,2026-01-16,13.054957,77.609254
2026-01-18,Zone B,Zone B_Organic_2,Organic,57.15,57.85,False,2026-01-18,13.062356,77.630463
2026-01-18,Zone B,Zone B_Plastic_2,Plastic,31.71,28.93,False,2026-01-16,12.995326,77.601248
2026-01-18,Zone B,Zone B_Mixed_2,Mixed,73.09,68.84,False,2026-01-14,12.905789,77.541032
2026-01-18,Zone B,Zone B_E-Waste_2,E-Waste,15.81,13.29,False,2026-01-14,13.054926,77.69522
2026-01-19,Zone B,Zone B_Organic_1,Organic,75.32,62.53,False,2026-01-16,12.905909,77.621741
2026-01-19,Zone B,Zone B_Plastic_3,Plastic,51.68,52.0,False,2026-01-16,12.910075,77.637484
2026-01-19,Zone B,Zone B_Mixed_2,Mixed,38.97,50.07,False,2026-01-16,12.927722,77.500636
2026-01-19,Zone B,Zone B_E-Waste_3,E-Waste,29.81,42.13,False,2026-01-14,13.065895,77.582806
2026-01-20,Zone B,Zone B_Organic_2,Organic,61.1,91.01,False,2026-01-19,13.001097,77.630034
2026-01-20,Zone B,Zone B_Plastic_2,Plastic,51.78,62.23,False,2026-01-20,12.902754,77.655007
2026-01-20,Zone B,Zone B_Mixed_2,Mixed,69.14,79.72,False,2026-01-16,12.912659,77.681376
2026-01-20,Zone B,Zone B_E-Waste_2,E-Waste,27.64,28.14,False,2026-01-19,12.973897,77.60886
2026-01-21,Zone B,Zone B_Organic_2,Organic,60.14,49.09,False,2026-01-17,13.055248,77.635523
2026-01-21,Zone B,Zone B_Plastic_3,Plastic,35.37,43.92,False,2026-01-21,13.033165,77.621929
2026-01-21,Zone B,Zone B_Mixed_2,Mixed,74.74,82.96,False,2026-01-20,12.924662,77.611522
2026-01-21,Zone B,Zone B_E-Waste_3,E-Waste,16.36,19.49,False,2026-01-21,13.02356,77.682823
2026-01-22,Zone B,Zone B_Organic_3,Organic,50.34,72.28,False,2026-01-19,13.010196,77.508905
2026-01-22,Zone B,Zone B_Plastic_2,Plastic,65.9,77.35,False,2026-01-21,12.950996,77.680014
2026-01-22,Zone B,Zone B_Mixed_2,Mixed,56.57,81.6,False,2026-01-19,13.083197,77.62688
2026-01-22,Zone B,Zone B_E-Waste_2,E-Waste,11.8,10.26,False,2026-01-22,13.033993,77.600871
2026-01-23,Zone B,Zone B_Organic_3,Organic,100.0,100.84,True,2026-01-21,13.08438,77.621168
2026-01-23,Zone B,Zone B_Plastic_3,Plastic,100.0,127.86,True,2026-01-22,13.028069,77.606241
2026-01-23,Zone B,Zone B_Mixed_3,Mixed,100.0,138.93,True,2026-01-22,12.989026,77.534596
2026-01-23,Zone B,Zone B_E-Waste_3,E-Waste,73.32,94.89,True,2026-01-22,12.987763,77.525345
2026-01-24,Zone B,Zone B_Organic_3,Organic,61.1,49.87,False,2026-01-24,12.966727,77.690936
2026-01-24,Zone B,Zone B_Plastic_2,Plastic,51.62,64.3,False,2026-01-23,13.026348,77.587922
2026-01-24,Zone B,Zone B_Mixed_3,Mixed,38.11,52.33,False,2026-01-24,13.068146,77.633731
2026-01-24,Zone B,Zone B_E-Waste_2,E-Waste,39.47,39.03,False,2026-01-20,13.020458,77.693096
2026-01-25,Zone B,Zone B_Organic_1,Organic,73.4,84.25,False,2026-01-21,12.93181,77.545206
2026-01-25,Zone B,Zone B_Plastic_1,Plastic,44.07,61.92,False,2026-01-22,12.9817,77.526972
2026-01-25,Zone B,Zone B_Mixed_3,Mixed,47.36,38.35,False,2026-01-22,13.004171,77.642997
2026-01-25,Zone B,Zone B_E-Waste_2,E-Waste,17.59,14.24,False,2026-01-25,12.966411,77.589804
2026-01-26,Zone B,Zone B_Organic_2,Organic,45.56,55.58,False,2026-01-21,12.997156,77.632441
2026-01-26,Zone B,Zone B_Plastic_2,Plastic,43.72,38.81,False,2026-01-24,13.032798,77.56014
2026-01-26,Zone B,Zone B_Mixed_2,Mixed,48.36,65.38,False,2026-01-23,12.990883,77.622026
2026-01-26,Zone B,Zone B_E-Waste_3,E-Waste,28.21,42.2,False,2026-01-25,12.927054,77.643723
2026-01-27,Zone B,Zone B_Organic_2,Organic,41.75,52.87,False,2026-01-27,12.962887,77.654703
2026-01-27,Zone B,Zone B_Plastic_1,Plastic,39.11,35.76,False,2026-01-22,13.084831,77.546677
2026-01-27,Zone B,Zone B_Mixed_2,Mixed,61.84,72.22,False,2026-01-26,13.02323,77.660697
2026-01-27,Zone B,Zone B_E-Waste_3,E-Waste,29.99,36.71,False,2026-01-24,12.927565,77.57163
2026-01-28,Zone B,Zone B_Organic_2,Organic,65.97,86.93,False,2026-01-27,13.012599,77.678688
2026-01-28,Zone B,Zone B_Plastic_1,Plastic,32.42,34.11,False,2026-01-26,12.999448,77.628285
2026-01-28,Zone B,Zone B_Mixed_1,Mixed,57.38,58.44,False,2026-01-25,13.030365,77.51584
2026-01-28,Zone B,Zone B_E-Waste_2,E-Waste,34.97,42.17,False,2026-01-25,12.929132,77.546363
2026-01-29,Zone B,Zone B_Organic_3,Organic,55.95,46.81,False,2026-01-29,12.929729,77.585591
2026-01-29,Zone B,Zone B_Plastic_2,Plastic,64.21,79.99,False,2026-01-29,13.017094,77.586788
2026-01-29,Zone B,Zone B_Mixed_2,Mixed,59.19,48.86,False,2026-01-29,12.901271,77.619458
2026-01-29,Zone B,Zone B_E-Waste_2,E-Waste,21.77,30.13,False,2026-01-25,13.074601,77.561781
2026-01-30,Zone B,Zone B_Organic_3,Organic,49.94,41.87,False,2026-01-27,13.077017,77.673858
2026-01-30,Zone B,Zone B_Plastic_2,Plastic,35.21,46.29,False,2026-01-27,13.045436,77.672439
2026-01-30,Zone B,Zone B_Mixed_3,Mixed,62.64,85.38,False,2026-01-30,13.082267,77.562958
2026-01-30,Zone B,Zone B_E-Waste_3,E-Waste,13.92,17.61,False,2026-01-26,13.014122,77.686787
2026-01-31,Zone B,Zone B_Organic_1,Organic,42.26,56.7,False,2026-01-30,12.931569,77.582333
2026-01-31,Zone B,Zone B_Plastic_2,Plastic,44.94,60.31,False,2026-01-28,13.01391,77.521198
2026-01-31,Zone B,Zone B_Mixed_3,Mixed,52.9,65.54,False,2026-01-26,13.033567,77.650201
2026-01-31,Zone B,Zone B_E-Waste_1,E-Waste,35.94,49.22,False,2026-01-31,12.94268,77.682571
2026-02-01,Zone B,Zone B_Organic_1,Organic,100.0,108.5,True,2026-01-31,12.929539,77.591676
2026-02-01,Zone B,Zone B_Plastic_2,Plastic,100.0,98.01,True,2026-01-30,13.06641,77.629272
2026-02-01,Zone B,Zone B_Mixed_3,Mixed,84.9,76.25,True,2026-01-29,13.034741,77.682908
2026-02-01,Zone B,Zone B_E-Waste_1,E-Waste,58.33,86.4,True,2026-01-30,12.999817,77.598069
2026-02-02,Zone B,Zone B_Organic_1,Organic,43.27,47.07,False,2026-02-01,13.001669,77.640224
2026-02-02,Zone B,Zone B_Plastic_2,Plastic,37.69,52.27,False,2026-01-29,13.007497,77.599707
2026-02-02,Zone B,Zone B_Mixed_2,Mixed,58.98,84.35,False,2026-01-30,13.084608,77.612756
2026-02-02,Zone B,Zone B_E-Waste_3,E-Waste,15.62,15.34,False,2026-02-02,13.034621,77.676321
2026-02-03,Zone B,Zone B_Organic_3,Organic,69.51,96.51,False,2026-02-02,13.05254,77.509947
2026-02-03,Zone B,Zone B_Plastic_1,Plastic,45.97,67.08,False,2026-01-29,12.946198,77.682058
2026-02-03,Zone B,Zone B_Mixed_1,Mixed,60.09,89.97,False,2026-01-30,13.09191,77.591597
2026-02-03,Zone B,Zone B_E-Waste_2,E-Waste,18.85,25.3,False,2026-02-02,12.94558,77.643512
2026-02-04,Zone B,Zone B_Organic_3,Organic,52.36,66.78,False,2026-01-31,12.985717,77.683787
2026-02-04,Zone B,Zone B_Plastic_2,Plastic,57.73,75.74,False,2026-01-30,12.910759,77.699423
2026-02-04,Zone B,Zone B_Mixed_2,Mixed,72.72,64.77,False,2026-01-30,13.027292,77.578669
2026-02-04,Zone B,Zone B_E-Waste_2,E-Waste,37.41,42.51,False,2026-01-30,13.061094,77.542218
2026-02-05,Zone B,Zone B_Organic_1,Organic,62.52,50.46,False,2026-02-02,13.025564,77.658447
2026-02-05,Zone B,Zone B_Plastic_1,Plastic,30.87,37.59,False,2026-02-02,13.011807,77.558313
2026-02-05,Zone B,Zone B_Mixed_1,Mixed,59.54,54.51,False,2026-02-01,12.949526,77.575854
2026-02-05,Zone B,Zone B_E-Waste_2,E-Waste,13.93,12.4,False,2026-02-04,12.984734,77.601184
2026-02-06,Zone B,Zone B_Organic_2,Organic,78.78,65.8,False,2026-02-05,12.956837,77.618428
2026-02-06,Zone B,Zone B_Plastic_1,Plastic,43.7,46.08,False,2026-02-02,13.014595,77.517719
2026-02-06,Zone B,Zone B_Mixed_3,Mixed,64.74,62.15,False,2026-02-01,13.097594,77.678448
2026-02-06,Zone B,Zone B_E-Waste_2,E-Waste,38.84,48.76,False,2026-02-05,12.957364,77.683825
2026-02-07,Zone B,Zone B_Organic_3,Organic,74.77,96.02,False,2026-02-03,13.054434,77.582881
2026-02-07,Zone B,Zone B_Plastic_3,Plastic,38.66,56.36,False,2026-02-06,13.018184,77.62207
2026-02-07,Zone B,Zone B_Mixed_2,Mixed,44.55,64.73,False,2026-02-03,13.049904,77.631164
2026-02-07,Zone B,Zone B_E-Waste_2,E-Waste,35.71,44.05,False,2026-02-02,12.994517,77.699363
2026-02-08,Zone B,Zone B_Organic_1,Organic,46.24,42.29,False,2026-02-03,12.920151,77.514274
2026-02-08,Zone B,Zone B_Plastic_2,Plastic,42.34,38.39,False,2026-02-03,13.002173,77.563867
2026-02-08,Zone B,Zone B_Mixed_2,Mixed,65.73,97.42,False,2026-02-04,13.016725,77.653443
2026-02-08,Zone B,Zone B_E-Waste_3,E-Waste,39.15,32.74,False,2026-02-08,12.973984,77.505652
2026-02-09,Zone B,Zone B_Organic_3,Organic,100.0,124.69,True,2026-02-08,12.976966,77.543463
2026-02-09,Zone B,Zone B_Plastic_2,Plastic,86.42,125.49,True,2026-02-04,13.031354,77.652597
2026-02-09,Zone B,Zone B_Mixed_1,Mixed,75.22,77.8,True,2026-02-08,12.900663,77.653799
2026-02-09,Zone B,Zone B_E-Waste_3,E-Waste,48.19,47.17,True,2026-02-06,12.908019,77.602685
2026-02-10,Zone B,Zone B_Organic_3,Organic,73.91,71.63,False,2026-02-06,13.084922,77.599752
2026-02-10,Zone B,Zone B_Plastic_3,Plastic,43.15,55.68,False,2026-02-05,12.938162,77.617783
2026-02-10,Zone B,Zone B_Mixed_2,Mixed,68.43,64.09,False,2026-02-06,13.061108,77.662152
2026-02-10,Zone B,Zone B_E-Waste_2,E-Waste,20.86,20.6,False,2026-02-05,13.0613,77.609069
2026-02-11,Zone B,Zone B_Organic_3,Organic,76.58,85.51,False,2026-02-06,13.078059,77.530722
2026-02-11,Zone B,Zone B_Plastic_1,Plastic,45.99,41.52,False,2026-02-07,12.903571,77.583882
2026-02-11,Zone B,Zone B_Mixed_2,Mixed,39.19,47.9,False,2026-02-07,12.962731,77.596335
2026-02-11,Zone B,Zone B_E-Waste_2,E-Waste,23.39,31.83,False,2026-02-06,13.09878,77.691548
2026-02-12,Zone B,Zone B_Organic_2,Organic,69.38,64.88,False,2026-02-11,12.914135,77.62952
2026-02-12,Zone B,Zone B_Plastic_3,Plastic,67.63,64.89,False,2026-02-07,12.942633,77.559752
2026-02-12,Zone B,Zone B_Mixed_2,Mixed,48.18,51.46,False,2026-02-12,13.023252,77.584604
2026-02-12,Zone B,Zone B_E-Waste_1,E-Waste,35.78,38.13,False,2026-02-07,12.910118,77.522512
2026-02-13,Zone B,Zone B_Organic_1,Organic,71.25,83.35,True,2026-02-11,13.032582,77.654222
2026-02-13,Zone B,Zone B_Plastic_2,Plastic,99.6,136.97,True,2026-02-08,13.083049,77.673666
2026-02-13,Zone B,Zone B_Mixed_2,Mixed,56.64,45.51,True,2026-02-13,13.0273,77.68846
2026-02-13,Zone B,Zone B_E-Waste_1,E-Waste,38.59,48.48,True,2026-02-08,13.057115,77.538656
2026-02-14,Zone B,Zone B_Organic_1,Organic,53.24,50.63,False,2026-02-11,13.066937,77.576615
2026-02-14,Zone B,Zone B_Plastic_3,Plastic,38.33,50.25,False,2026-02-11,13.026739,77.681373
2026-02-14,Zone B,Zone B_Mixed_3,Mixed,41.71,58.8,False,2026-02-11,12.957397,77.668509
2026-02-14,Zone B,Zone B_E-Waste_2,E-Waste,33.24,30.76,False,2026-02-10,13.035265,77.595146
2026-02-15,Zone B,Zone B_Organic_1,Organic,69.87,72.92,False,2026-02-10,12.952029,77.658642
2026-02-15,Zone B,Zone B_Plastic_3,Plastic,49.68,69.63,False,2026-02-15,12.988895,77.589213
2026-02-15,Zone B,Zone B_Mixed_1,Mixed,64.32,65.43,False,2026-02-10,12.959957,77.630828
2026-02-15,Zone B,Zone B_E-Waste_2,E-Waste,34.28,46.6,False,2026-02-11,13.041296,77.575122
2026-02-16,Zone B,Zone B_Organic_3,Organic,62.99,93.26,False,2026-02-11,12.976873,77.626599
2026-02-16,Zone B,Zone B_Plastic_3,Plastic,38.1,37.89,False,2026-02-12,13.089571,77.643315
2026-02-16,Zone B,Zone B_Mixed_1,Mixed,65.68,73.08,False,2026-02-11,12.914893,77.57095
2026-02-16,Zone B,Zone B_E-Waste_1,E-Waste,29.97,32.67,False,2026-02-14,12.901108,77.58894
2026-02-17,Zone B,Zone B_Organic_1,Organic,75.83,68.95,False,2026-02-17,13.029263,77.523717
2026-02-17,Zone B,Zone B_Plastic_1,Plastic,67.51,58.24,False,2026-02-13,12.986913,77.526116
2026-02-17,Zone B,Zone B_Mixed_1,Mixed,54.07,65.18,False,2026-02-15,12.955565,77.648363
2026-02-17,Zone B,Zone B_E-Waste_2,E-Waste,22.89,32.92,False,2026-02-13,12.981636,77.580485
2026-02-18,Zone B,Zone B_Organic_2,Organic,71.85,106.19,False,2026-02-13,12.966579,77.643276
2026-02-18,Zone B,Zone B_Plastic_1,Plastic,40.88,32.75,False,2026-02-18,12.900202,77.537074
2026-02-18,Zone B,Zone B_Mixed_3,Mixed,49.88,55.74,False,2026-02-13,12.96082,77.574028
2026-02-18,Zone B,Zone B_E-Waste_3,E-Waste,35.38,49.05,False,2026-02-15,12.972551,77.591596
2026-02-19,Zone B,Zone B_Organic_1,Organic,63.52,72.01,False,2026-02-17,12.916718,77.511732
2026-02-19,Zone B,Zone B_Plastic_1,Plastic,47.33,48.61,False,2026-02-19,13.058455,77.660352
2026-02-19,Zone B,Zone B_Mixed_1,Mixed,44.65,37.43,False,2026-02-17,13.07824,77.585245
2026-02-19,Zone B,Zone B_E-Waste_3,E-Waste,15.57,15.85,False,2026-02-16,13.027294,77.672763
2026-02-20,Zone B,Zone B_Organic_2,Organic,78.03,80.69,False,2026-02-17,12.943946,77.667068
2026-02-20,Zone B,Zone B_Plastic_1,Plastic,42.88,57.6,False,2026-02-18,12.932983,77.619282
2026-02-20,Zone B,Zone B_Mixed_2,Mixed,63.37,53.82,False,2026-02-17,12.929787,77.540479
2026-02-20,Zone B,Zone B_E-Waste_3,E-Waste,34.09,36.29,False,2026-02-18,13.073531,77.595801
2026-02-21,Zone B,Zone B_Organic_1,Organic,57.27,50.7,False,2026-02-17,12.910916,77.586693
2026-02-21,Zone B,Zone B_Plastic_2,Plastic,32.31,38.88,False,2026-02-19,12.923683,77.592024
2026-02-21,Zone B,Zone B_Mixed_3,Mixed,60.59,77.36,False,2026-02-18,13.021756,77.634947
2026-02-21,Zone B,Zone B_E-Waste_1,E-Waste,27.83,41.34,False,2026-02-18,12.988633,77.613543
2026-02-22,Zone B,Zone B_Organic_3,Organic,41.95,47.1,False,2026-02-18,12.984038,77.513845
2026-02-22,Zone B,Zone B_Plastic_1,Plastic,35.98,50.52,False,2026-02-18,12.943798,77.602623
2026-02-22,Zone B,Zone B_Mixed_2,Mixed,56.64,57.64,False,2026-02-19,12.990464,77.612637
2026-02-22,Zone B,Zone B_E-Waste_3,E-Waste,37.19,33.74,False,2026-02-21,12.991054,77.624344
2026-02-23,Zone B,Zone B_Organic_3,Organic,55.67,71.29,False,2026-02-22,12.989398,77.550727
2026-02-23,Zone B,Zone B_Plastic_3,Plastic,37.5,48.27,False,2026-02-23,13.074542,77.689007
2026-02-23,Zone B,Zone B_Mixed_3,Mixed,63.52,53.7,False,2026-02-21,12.951469,77.662875
2026-02-23,Zone B,Zone B_E-Waste_3,E-Waste,39.64,32.15,False,2026-02-22,13.070405,77.660372
2026-02-24,Zone B,Zone B_Organic_2,Organic,74.32,97.26,False,2026-02-24,12.913127,77.565506
2026-02-24,Zone B,Zone B_Plastic_2,Plastic,60.59,70.61,False,2026-02-24,12.955405,77.60714
2026-02-24,Zone B,Zone B_Mixed_3,Mixed,42.3,42.54,False,2026-02-21,12.961717,77.621825
2026-02-24,Zone B,Zone B_E-Waste_1,E-Waste,29.22,32.57,False,2026-02-21,13.058425,77.511187
2026-02-25,Zone B,Zone B_Organic_3,Organic,46.71,63.86,False,2026-02-24,13.032133,77.57474
2026-02-25,Zone B,Zone B_Plastic_3,Plastic,46.33,44.71,False,2026-02-21,12.917159,77.544542
2026-02-25,Zone B,Zone B_Mixed_3,Mixed,68.19,57.54,False,2026-02-25,13.002531,77.514912
2026-02-25,Zone B,Zone B_E-Waste_1,E-Waste,21.44,25.86,False,2026-02-25,12.905267,77.680541
2026-02-26,Zone B,Zone B_Organic_2,Organic,57.29,58.07,False,2026-02-22,12.952344,77.653997
2026-02-26,Zone B,Zone B_Plastic_3,Plastic,62.22,52.6,False,2026-02-26,13.02097,77.544548
2026-02-26,Zone B,Zone B_Mixed_2,Mixed,71.31,81.73,False,2026-02-22,13.077327,77.699932
2026-02-26,Zone B,Zone B_E-Waste_3,E-Waste,28.78,24.49,False,2026-02-21,12.932107,77.657921
2026-02-27,Zone B,Zone B_Organic_1,Organic,40.84,46.99,False,2026-02-24,13.091443,77.509996
2026-02-27,Zone B,Zone B_Plastic_2,Plastic,63.07,73.54,False,2026-02-25,12.96166,77.516144
2026-02-27,Zone B,Zone B_Mixed_3,Mixed,52.07,67.99,False,2026-02-27,12.920565,77.651848
2026-02-27,Zone B,Zone B_E-Waste_3,E-Waste,14.56,17.86,False,2026-02-26,13.09407,77.581846
2025-11-30,Zone C,Zone C_Organic_1,Organic,62.28,51.13,False,2025-11-25,13.003776,77.695732
2025-11-30,Zone C,Zone C_Plastic_3,Plastic,36.14,54.19,False,2025-11-30,12.950989,77.629507
2025-11-30,Zone C,Zone C_Mixed_2,Mixed,63.47,76.96,False,2025-11-25,12.96446,77.596833
2025-11-30,Zone C,Zone C_E-Waste_2,E-Waste,39.95,32.9,False,2025-11-30,12.939459,77.5731
2025-12-01,Zone C,Zone C_Organic_3,Organic,74.59,64.5,False,2025-11-29,13.017896,77.621772
2025-12-01,Zone C,Zone C_Plastic_1,Plastic,60.93,78.01,False,2025-11-27,12.96075,77.685981
2025-12-01,Zone C,Zone C_Mixed_2,Mixed,45.56,67.05,False,2025-11-27,12.954096,77.693053
2025-12-01,Zone C,Zone C_E-Waste_2,E-Waste,35.92,52.17,False,2025-11-30,13.099081,77.515057
2025-12-02,Zone C,Zone C_Organic_1,Organic,40.4,56.67,False,2025-11-29,12.946481,77.552471
2025-12-02,Zone C,Zone C_Plastic_3,Plastic,63.4,94.36,False,2025-11-29,13.083869,77.597265
2025-12-02,Zone C,Zone C_Mixed_2,Mixed,37.19,38.28,False,2025-11-30,13.070067,77.533085
2025-12-02,Zone C,Zone C_E-Waste_3,E-Waste,15.17,18.69,False,2025-11-27,12.972082,77.574146
2025-12-03,Zone C,Zone C_Organic_2,Organic,50.24,67.9,False,2025-12-03,12.948208,77.626718
2025-12-03,Zone C,Zone C_Plastic_1,Plastic,34.83,43.66,False,2025-12-01,12.995458,77.620404
2025-12-03,Zone C,Zone C_Mixed_1,Mixed,61.89,65.57,False,2025-12-03,12.942144,77.609133
2025-12-03,Zone C,Zone C_E-Waste_2,E-Waste,39.48,53.86,False,2025-12-02,12.931419,77.687019
2025-12-04,Zone C,Zone C_Organic_1,Organic,60.17,57.22,False,2025-12-01,12.948443,77.592569
2025-12-04,Zone C,Zone C_Plastic_1,Plastic,62.63,56.67,False,2025-11-29,12.944073,77.555752
2025-12-04,Zone C,Zone C_Mixed_2,Mixed,62.95,54.59,False,2025-12-03,13.013788,77.659536
2025-12-04,Zone C,Zone C_E-Waste_2,E-Waste,33.75,47.93,False,2025-12-02,13.088628,77.533156
2025-12-05,Zone C,Zone C_Organic_1,Organic,93.27,75.42,True,2025-11-30,12.951806,77.638157
2025-12-05,Zone C,Zone C_Plastic_2,Plastic,99.83,82.96,True,2025-12-03,13.056385,77.534138
2025-12-05,Zone C,Zone C_Mixed_2,Mixed,62.23,87.16,True,2025-12-01,12.931847,77.575809
2025-12-05,Zone C,Zone C_E-Waste_2,E-Waste,54.38,63.36,True,2025-11-30,12.93594,77.537855
2025-12-06,Zone C,Zone C_Organic_2,Organic,40.93,45.0,False,2025-12-05,13.026007,77.57224
2025-12-06,Zone C,Zone C_Plastic_3,Plastic,68.07,88.95,False,2025-12-03,12.903894,77.512097
